well_id,month,oil_rate_forecast
W0033,2026-09-01,141.34042119411302
W0033,2026-10-01,138.3547077646047
W0033,2026-11-01,135.41948497947945
W0033,2026-12-01,132.7133882472329
W0033,2027-01-01,130.04590386598827
W0033,2027-02-01,127.50006902203472
W0033,2027-03-01,125.29808484983567
W0033,2027-04-01,122.96096989870682
W0033,2027-05-01,120.79366472998262
W0033,2027-06-01,118.64540154165454
W0033,2027-07-01,116.64927888210299
W0033,2027-08-01,114.66695624775569
W0033,2027-09-01,112.76137620610223
W0033,2027-10-01,110.98603238095025
W0033,2027-11-01,109.21847223340032
W0033,2027-12-01,107.56911118002782
W0033,2028-01-01,105.92449312977627
W0033,2028-02-01,104.33728346178654
W0033,2028-03-01,102.90170952593088
W0033,2028-04-01,101.41704244754564
W0033,2028-05-01,100.02691175361656
W0033,2028-06-01,98.6362164563285
W0033,2028-07-01,97.3325126370575
W0033,2028-08-01,96.02677271095106
W0033,2028-09-01,94.76112398350796
W0033,2028-10-01,93.57268406722162
W0033,2028-11-01,92.38048987702554
W0033,2028-12-01,91.25989967907921
W0033,2029-01-01,90.1346788350531
W0033,2029-02-01,89.04125636486887
W0033,2029-03-01,88.07982325837627
W0033,2029-04-01,87.0431504606577
W0033,2029-05-01,86.06657687309634
W0033,2029-06-01,85.08385908491188
W0033,2029-07-01,84.15736862935557
W0033,2029-08-01,83.22432238041736
W0033,2029-09-01,82.31502428188539
W0033,2029-10-01,81.45678794828486
W0033,2029-11-01,80.59153429191075
W0033,2029-12-01,79.7743022308643
W0033,2030-01-01,78.94983223832186
W0033,2030-02-01,78.1449430306834
W0033,2030-03-01,77.43417624512155
W0033,2030-04-01,76.66459237040712
W0033,2030-05-01,75.9365837358
W0033,2030-06-01,75.20100955655415
W0033,2030-07-01,74.50477259413233
W0033,2030-08-01,73.80090549080664
W0033,2030-09-01,73.1123367984461
W0033,2030-10-01,72.46006003726
W0033,2030-11-01,71.8001104372715
W0033,2030-12-01,71.17462654373026
W0033,2031-01-01,70.54147098754179
W0033,2031-02-01,69.92128301809154
W0033,2031-03-01,69.3719158082129
W0033,2031-04-01,68.77528359151317
W0033,2031-05-01,68.20915410794804
W0033,2031-06-01,67.63543125181742
W0033,2031-07-01,67.09080425448069
W0033,2031-08-01,66.53863869359004
