well_id,month,oil_rate_forecast
W0021,2026-09-01,235.8458062745905
W0021,2026-10-01,232.15769602692097
W0021,2026-11-01,228.40722810147216
W0021,2026-12-01,224.83544131584088
W0021,2027-01-01,221.2032636141836
W0021,2027-02-01,217.62976335284813
W0021,2027-03-01,214.45173139369018
W0021,2027-04-01,210.98730136419562
W0021,2027-05-01,207.68792493801953
W0021,2027-06-01,204.33276342836297
W0021,2027-07-01,201.1374497060855
W0021,2027-08-01,197.8881103616428
W0021,2027-09-01,194.69126372243215
W0021,2027-10-01,191.64672234687782
W0021,2027-11-01,188.55070458567607
W0021,2027-12-01,185.6021883582573
W0021,2028-01-01,182.60381930969348
W0021,2028-02-01,179.65388853425952
W0021,2028-03-01,176.93743403440922
W0021,2028-04-01,174.07904300838513
W0021,2028-05-01,171.35683242801915
W0021,2028-06-01,168.58859531583508
W0021,2028-07-01,165.95224350035156
W0021,2028-08-01,163.27131682861418
W0021,2028-09-01,160.63370017910785
W0021,2028-10-01,158.12174575408957
W0021,2028-11-01,155.56731974881268
W0021,2028-12-01,153.13459256634997
W0021,2029-01-01,150.6607333557046
W0021,2029-02-01,148.22683901539003
W0021,2029-03-01,146.06229623872844
W0021,2029-04-01,143.70268902278582
W0021,2029-05-01,141.45549898025433
W0021,2029-06-01,139.17031393656936
W0021,2029-07-01,136.99400041663893
W0021,2029-08-01,134.78089025597947
W0021,2029-09-01,132.60353256839954
W0021,2029-10-01,130.5299092673633
W0021,2029-11-01,128.42122556835295
W0021,2029-12-01,126.41300446326281
W0021,2030-01-01,124.3708287630458
W0021,2030-02-01,122.36164411836215
W0021,2030-03-01,120.5748097073768
W0021,2030-04-01,118.62694918055266
W0021,2030-05-01,116.77188924864241
W0021,2030-06-01,114.88546433031881
W0021,2030-07-01,113.08891306838443
W0021,2030-08-01,111.26198606940297
W0021,2030-09-01,109.46457280136183
W0021,2030-10-01,107.75279245098639
W0021,2030-11-01,106.01206966068406
W0021,2030-12-01,104.35427891949462
W0021,2031-01-01,102.6684585805252
W0021,2031-02-01,101.00987239555347
W0021,2031-03-01,99.53483679383312
W0021,2031-04-01,97.92687376656511
W0021,2031-05-01,96.39551781037777
W0021,2031-06-01,94.83826997194014
W0021,2031-07-01,93.3552130129301
W0021,2031-08-01,91.84708079913285
