well_id,month,oil_rate_forecast
W0005,2026-09-01,260.7165734699059
W0005,2026-10-01,256.8101660376244
W0005,2026-11-01,252.83502343513982
W0005,2026-12-01,249.04670802280847
W0005,2027-01-01,245.1917367377172
W0005,2027-02-01,241.39643620391496
W0005,2027-03-01,238.01894116721465
W0005,2027-04-01,234.33466768614804
W0005,2027-05-01,230.82354957207968
W0005,2027-06-01,227.25065290543782
W0005,2027-07-01,223.84567577403766
W0005,2027-08-01,220.38078898342468
W0005,2027-09-01,216.96953486133035
W0005,2027-10-01,213.71860460279413
W0005,2027-11-01,210.41047261865214
W0005,2027-12-01,207.25781908237838
W0005,2028-01-01,204.04969422140738
W0005,2028-02-01,200.89122763417672
W0005,2028-03-01,197.9808068525193
W0005,2028-04-01,194.9162800223305
W0005,2028-05-01,191.99578138915535
W0005,2028-06-01,189.02389622507235
W0005,2028-07-01,186.1916841668755
W0005,2028-08-01,183.3096400969651
W0005,2028-09-01,180.47220692562317
W0005,2028-10-01,177.76812888741657
W0005,2028-11-01,175.01647125855953
W0005,2028-12-01,172.39413841429493
W0005,2029-01-01,169.7256653025024
W0005,2029-02-01,167.09849724368058
W0005,2029-03-01,164.7605418153655
W0005,2029-04-01,162.2102275192175
W0005,2029-05-01,159.77977509950074
W0005,2029-06-01,157.30655857171243
W0005,2029-07-01,154.94957953706492
W0005,2029-08-01,152.55112829023133
W0005,2029-09-01,150.18980332957216
W0005,2029-10-01,147.9394571249908
W0005,2029-11-01,145.64951580315298
W0005,2029-12-01,143.4671974876081
W0005,2030-01-01,141.24648186614135
W0005,2030-02-01,139.06014049987192
W0005,2030-03-01,137.11448321738737
W0005,2030-04-01,134.99209990616086
W0005,2030-05-01,132.9694662007036
W0005,2030-06-01,130.91124400718874
W0005,2030-07-01,128.9497551909923
W0005,2030-08-01,126.95375300844762
W0005,2030-09-01,124.98864749216219
W0005,2030-10-01,123.11589900801378
W0005,2030-11-01,121.21019928456828
W0005,2030-12-01,119.39406392284691
W0005,2031-01-01,117.54597414594153
W0005,2031-02-01,115.72649078246339
W0005,2031-03-01,114.10730582283188
W0005,2031-04-01,112.34104864721863
W0005,2031-05-01,110.6578035531807
W0005,2031-06-01,108.94494155513159
W0005,2031-07-01,107.31258151945953
W0005,2031-08-01,105.65149930101853
