well_id,month,oil_rate_forecast
W0018,2026-09-01,155.3702991538335
W0018,2026-10-01,151.52095784071244
W0018,2026-11-01,147.71409923346505
W0018,2026-12-01,144.18545074946556
W0018,2027-01-01,140.69024160754697
W0018,2027-02-01,137.33962065760386
W0018,2027-03-01,134.43055343764422
W0018,2027-04-01,131.33250215763906
W0018,2027-05-01,128.45056592362886
W0018,2027-06-01,125.58606337590263
W0018,2027-07-01,122.91796411281756
W0018,2027-08-01,120.26271314095094
W0018,2027-09-01,117.70553196464932
W0018,2027-10-01,115.31942918069677
W0018,2027-11-01,112.94070986057737
W0018,2027-12-01,110.7187001544905
W0018,2028-01-01,108.50121511336101
W0018,2028-02-01,106.35975157268327
W0018,2028-03-01,104.4220253882272
W0018,2028-04-01,102.41750619045179
W0018,2028-05-01,100.54043214198101
W0018,2028-06-01,98.66269951243007
W0018,2028-07-01,96.90277902578931
W0018,2028-08-01,95.14071030629168
W0018,2028-09-01,93.43356127239848
W0018,2028-10-01,91.83150501691132
W0018,2028-11-01,90.22552531983179
W0018,2028-12-01,88.71723151925264
W0018,2029-01-01,87.20409167290337
W0018,2029-02-01,85.73522345269919
W0018,2029-03-01,84.44503845906723
W0018,2029-04-01,83.05547479067785
W0018,2029-05-01,81.7481152893859
W0018,2029-06-01,80.43428332891652
W0018,2029-07-01,79.19736093574795
W0018,2029-08-01,77.95351516409697
W0018,2029-09-01,76.74321417383926
W0018,2029-10-01,75.60269387629386
W0018,2029-11-01,74.45473918753078
W0018,2029-12-01,73.37233541912396
W0018,2030-01-01,72.28225071622705
W0018,2030-02-01,71.2199925768326
W0018,2030-03-01,70.28361767250914
W0018,2030-04-01,69.27159310837307
W0018,2030-05-01,68.31607101115009
W0018,2030-06-01,67.35249892054325
W0018,2030-07-01,66.44226413063592
W0018,2030-08-01,65.5239063990782
W0018,2030-09-01,64.62737490102211
W0018,2030-10-01,63.779856059076906
W0018,2030-11-01,62.92416688087461
W0018,2030-12-01,62.114887944303895
W0018,2031-01-01,61.297441360946216
W0018,2031-02-01,60.49850161995496
W0018,2031-03-01,59.79229349492527
W0018,2031-04-01,59.02696363746335
W0018,2031-05-01,58.30237720010391
W0018,2031-06-01,57.56971816211776
W0018,2031-07-01,56.87578563688808
W0018,2031-08-01,56.17384638844297
