well_id,month,oil_rate_forecast
W0025,2026-09-01,14.976881002380217
W0025,2026-10-01,14.492999917557594
W0025,2026-11-01,14.012853312437992
W0025,2026-12-01,13.566528748845984
W0025,2027-01-01,13.123391325971504
W0025,2027-02-01,12.697767961975163
W0025,2027-03-01,12.32771250419068
W0025,2027-04-01,11.933218521750998
W0025,2027-05-01,11.566003138777658
W0025,2027-06-01,11.200910327278713
W0025,2027-07-01,10.860881349326291
W0025,2027-08-01,10.522639596992244
W0025,2027-09-01,10.19714789956416
W0025,2027-10-01,9.893765152726665
W0025,2027-11-01,9.591745114038467
W0025,2027-12-01,9.310099131946522
W0025,2028-01-01,9.029580119590042
W0025,2028-02-01,8.759293774873736
W0025,2028-03-01,8.515321221067321
W0025,2028-04-01,8.263616551887747
W0025,2028-05-01,8.028612631389128
W0025,2028-06-01,7.794274501486882
W0025,2028-07-01,7.575385117046554
W0025,2028-08-01,7.357017688078723
W0025,2028-09-01,7.146273034732543
W0025,2028-10-01,6.94929062284161
W0025,2028-11-01,6.752648740271658
W0025,2028-12-01,6.56876949883415
W0025,2029-01-01,6.385130587821782
W0025,2029-02-01,6.20770995123306
W0025,2029-03-01,6.052598249022086
W0025,2029-04-01,5.8863397961689445
W0025,2029-05-01,5.730714126699597
W0025,2029-06-01,5.575135989383886
W0025,2029-07-01,5.42945031927519
W0025,2029-08-01,5.28375256457773
W0025,2029-09-01,5.1427915612406565
W0025,2029-10-01,5.010717567217676
W0025,2029-11-01,4.878557457494925
W0025,2029-12-01,4.754683574486405
W0025,2030-01-01,4.630683497422563
W0025,2030-02-01,4.510601962843077
W0025,2030-03-01,4.405388372059934
W0025,2030-04-01,4.292368630391029
W0025,2030-05-01,4.186341540655774
W0025,2030-06-01,4.080113844174885
W0025,2030-07-01,3.9804244052109388
W0025,2030-08-01,3.880512500916019
W0025,2030-09-01,3.7836400821925604
W0025,2030-10-01,3.6926843805763263
W0025,2030-11-01,3.6014803658387082
W0025,2030-12-01,3.515819068057811
W0025,2031-01-01,3.429896346558261
W0025,2031-02-01,3.346518973474631
W0025,2031-03-01,3.273324507511998
W0025,2031-04-01,3.1945500485124425
W0025,2031-05-01,3.120505642007107
W0025,2031-06-01,3.046178384953947
W0025,2031-07-01,2.9762930840177093
W0025,2031-08-01,2.9061198977259233
