well_id,site_id,month,boe_rate,operating_cost,temperature,pressure
W0001,S004,2025-08-01,89.2218,22725.342,197.77919415113874,8278.15466231884
W0001,S004,2025-09-01,85.20056388888888,10849.928000000002,194.82316595300836,6485.528985389218
W0001,S004,2025-10-01,77.523,10009.188064516129,205.47501960346807,6201.023363779804
W0001,S004,2025-11-01,70.13684166666667,9346.430499999999,197.42058314354728,6179.979926737875
W0001,S004,2025-12-01,65.58898387096774,8827.88258064516,193.43224380248083,6324.463779235199
W0001,S004,2026-01-01,60.74513978494624,8327.090967741935,195.10818068659952,6378.137522411173
W0001,S004,2026-02-01,56.451,8148.431071428572,201.6716083721532,6023.777192752446
W0001,S004,2026-03-01,53.89777419354839,7643.7661290322585,209.09385251179395,6442.451594630183
W0001,S004,2026-04-01,50.08929166666667,7355.904333333334,197.53858493357487,6817.054570270641
W0001,S004,2026-05-01,47.68118279569892,7035.854677419355,197.29283029984273,6551.836516017468
W0001,S004,2026-06-01,45.09246388888889,6860.498333333334,225.7999402173913,6294.964676690822
W0001,S004,2026-07-01,43.631249999999994,6618.292741935485,207.7373070599048,6479.600936272412
W0001,S004,2026-08-01,42.68064743589744,6970.716538461538,211.77025707716197,6618.374971571907
W0012,S004,2025-08-01,0.0,0.0,84.28703985507245,97.36305
W0012,S004,2025-09-01,0.0,0.0,86.31993052536231,101.84717935606061
W0012,S004,2025-10-01,0.0,0.0,84.2721659654044,99.86726975753326
W0012,S004,2025-11-01,0.0,0.0,85.8403262571366,103.93710013449714
W0012,S004,2025-12-01,0.0,0.0,89.96139205342344,98.67962658163482
W0012,S004,2026-01-01,0.0,0.0,84.9880179114072,99.1454567847125
W0012,S004,2026-02-01,0.0,0.0,86.94712028279692,98.82457001693957
W0012,S004,2026-03-01,0.0,0.0,90.11639663553487,100.5628088768116
W0012,S004,2026-04-01,0.0,0.0,87.23834498517787,96.28948446695213
W0012,S004,2026-05-01,0.0,0.0,85.21563627863488,102.55254169588592
W0012,S004,2026-06-01,0.0,0.0,90.78866656236276,97.32845585748791
W0012,S004,2026-07-01,0.0,0.0,84.6362529511454,100.43483899390114
W0012,S004,2026-08-01,0.0,0.0,86.40479197975938,105.52948822463769
W0013,S004,2025-08-01,0.0,0.0,85.05439071146245,100.87111050724637
W0013,S004,2025-09-01,0.0,0.0,85.72117727272727,102.92910677975405
W0013,S004,2025-10-01,0.0,0.0,86.90919030504908,99.08668612669472
W0013,S004,2025-11-01,0.0,0.0,87.00608798309177,104.0299619894598
W0013,S004,2025-12-01,0.0,0.0,84.9618471195121,102.65442414679758
W0013,S004,2026-01-01,0.0,0.0,88.01183618316,107.21700625140404
W0013,S004,2026-02-01,0.0,0.0,85.44134303830228,99.22165286208357
W0013,S004,2026-03-01,0.0,0.0,85.14564960261805,106.54371891070593
W0013,S004,2026-04-01,0.0,0.0,84.79389212231006,100.33256293917435
W0013,S004,2026-05-01,0.0,0.0,85.02248587229741,104.04881222640145
W0013,S004,2026-06-01,0.0,0.0,85.1834704847387,108.45662649868248
W0013,S004,2026-07-01,0.0,0.0,88.30953418653577,101.71227079121206
W0013,S004,2026-08-01,0.0,0.0,89.92592296607378,98.54427588489408
W0029,S004,2025-08-01,0.0,0.0,100.51014390645587,99.41425434782609
W0029,S004,2025-09-01,0.0,0.0,84.81460533871322,100.56064561374616
W0029,S004,2025-10-01,0.0,0.0,87.11342731310297,98.49922821305623
W0029,S004,2025-11-01,0.0,0.0,84.86979603645146,101.7426682586737
W0029,S004,2025-12-01,0.0,0.0,85.19946404968337,103.27291661885333
W0029,S004,2026-01-01,0.0,0.0,86.87994748501849,101.2712863487611
W0029,S004,2026-02-01,0.0,0.0,86.41158922521579,106.94257990424431
W0029,S004,2026-03-01,0.0,0.0,85.6374963024353,101.41892568213693
W0029,S004,2026-04-01,0.0,0.0,85.98250648880106,104.10381714113183
W0029,S004,2026-05-01,0.0,0.0,87.22880014025246,100.87390706681117
W0029,S004,2026-06-01,0.0,0.0,88.96119615173474,101.08286108915239
W0029,S004,2026-07-01,0.0,0.0,86.91028827723235,100.20986079943899
W0029,S004,2026-08-01,0.0,0.0,84.44789761008919,104.92772957205837
W0031,S004,2025-08-01,0.0,0.0,85.41229999999999,97.34414166666667
W0031,S004,2025-09-01,0.0,0.0,85.07163408816426,98.64436723484849
W0031,S004,2025-10-01,0.0,0.0,85.32160870627736,99.76942031110545
W0031,S004,2025-11-01,0.0,0.0,84.29587826086957,102.0236852657005
W0031,S004,2025-12-01,0.0,0.0,85.27241116813293,98.85816861691954
W0031,S004,2026-01-01,0.0,0.0,87.57764481597178,101.35087616877045
W0031,S004,2026-02-01,0.0,0.0,90.9438925983437,102.89657067864201
W0031,S004,2026-03-01,0.0,0.0,85.74559407805262,102.83975344787282
W0031,S004,2026-04-01,0.0,0.0,85.62416960364516,103.53123365447958
W0031,S004,2026-05-01,0.0,0.0,84.9050343884143,103.79292420523609
W0031,S004,2026-06-01,0.0,0.0,89.52752288647343,97.77277481884057
W0031,S004,2026-07-01,0.0,0.0,85.8665783049641,104.09858944660995
W0031,S004,2026-08-01,0.0,0.0,85.60510798938381,99.99572144205432
