well_id,month,oil_rate_forecast
W0009,2026-09-01,17.26412028873913
W0009,2026-10-01,16.85401413281568
W0009,2026-11-01,16.45438368109747
W0009,2026-12-01,16.0889729502557
W0009,2027-01-01,15.731539523845724
W0009,2027-02-01,15.392899232289267
W0009,2027-03-01,15.101912313318328
W0009,2027-04-01,14.794965554435791
W0009,2027-05-01,14.512027294078244
W0009,2027-06-01,14.23315844568984
W0009,2027-07-01,13.975421140823368
W0009,2027-08-01,13.720754687746462
W0009,2027-09-01,13.477132663647856
W0009,2027-10-01,13.251184988793085
W0009,2027-11-01,13.027189583046889
W0009,2027-12-01,12.819021638645552
W0009,2028-01-01,12.612252306183171
W0009,2028-02-01,12.413443828697703
W0009,2028-03-01,12.234245900051636
W0009,2028-04-01,12.049525350477948
W0009,2028-05-01,11.877115259164503
W0009,2028-06-01,11.705156424798574
W0009,2028-07-01,11.544419393959483
W0009,2028-08-01,11.383874971994056
W0009,2028-09-01,11.228676469827064
W0009,2028-10-01,11.083312699669854
W0009,2028-11-01,10.937841077454134
W0009,2028-12-01,10.801422242720397
W0009,2029-01-01,10.664742505612677
W0009,2029-02-01,10.532211360815266
W0009,2029-03-01,10.415907691862495
W0009,2029-04-01,10.290739135266547
W0009,2029-05-01,10.173048367063041
W0009,2029-06-01,10.054830583446495
W0009,2029-07-01,9.943569884374227
W0009,2029-08-01,9.831708451690696
W0009,2029-09-01,9.72287153506085
W0009,2029-10-01,9.62030458255782
W0009,2029-11-01,9.517052200149196
W0009,2029-12-01,9.419669503900906
W0009,2030-01-01,9.321559298410518
W0009,2030-02-01,9.225908012337563
W0009,2030-03-01,9.141546344952406
W0009,2030-04-01,9.050312346157662
W0009,2030-05-01,8.964109665391906
W0009,2030-06-01,8.877110972349136
W0009,2030-07-01,8.794855910491663
W0009,2030-08-01,8.711788147894136
W0009,2030-09-01,8.630610929324213
W0009,2030-10-01,8.553788748852073
W0009,2030-11-01,8.476137529384147
W0009,2030-12-01,8.402609921757735
W0009,2031-01-01,8.328247195493987
W0009,2031-02-01,8.255471606882441
W0009,2031-03-01,8.191058687148145
W0009,2031-04-01,8.12115878785599
W0009,2031-05-01,8.054884534240074
W0009,2031-06-01,7.987772286271414
W0009,2031-07-01,7.92411032433649
W0009,2031-08-01,7.859612970558173
