well_id,month,oil_rate_forecast
W0026,2026-09-01,235.72085960289078
W0026,2026-10-01,231.43908014911617
W0026,2026-11-01,227.0962672558932
W0026,2026-12-01,222.97115050478055
W0026,2027-01-01,218.78723338710427
W0026,2027-02-01,214.68182507751692
W0026,2027-03-01,211.03996835611457
W0026,2027-04-01,207.0799329799673
W0026,2027-05-01,203.31840589663503
W0026,2027-06-01,199.50326112600257
W0026,2027-07-01,195.8793616044004
W0026,2027-08-01,192.20380619009012
W0026,2027-09-01,188.59722040479218
W0026,2027-10-01,185.17142523517992
W0026,2027-11-01,181.69679799105617
W0026,2027-12-01,178.39634653062
W0026,2028-01-01,175.04884964803094
W0026,2028-02-01,171.76416660196213
W0026,2028-03-01,168.7472199236508
W0026,2028-04-01,165.58078325615602
W0026,2028-05-01,162.57307341509468
W0026,2028-06-01,159.5224909512289
W0026,2028-07-01,156.6248278010803
W0026,2028-08-01,153.68586067553778
W0026,2028-09-01,150.80204151232152
W0026,2028-10-01,148.062782162449
W0026,2028-11-01,145.2844767571518
W0026,2028-12-01,142.64544196090208
W0026,2029-01-01,139.96878971327854
W0026,2029-02-01,137.34236327185317
W0026,2029-03-01,135.01249296266113
W0026,2029-04-01,132.47906848012525
W0026,2029-05-01,130.07263923335185
W0026,2029-06-01,127.6319081443917
W0026,2029-07-01,125.31352577886453
W0026,2029-08-01,122.96209662557008
W0026,2029-09-01,120.65479061801408
W0026,2029-10-01,118.4631450106487
W0026,2029-11-01,116.24025914799121
W0026,2029-12-01,114.12880186458845
W0026,2030-01-01,111.9872473334828
W0026,2030-02-01,109.88587779845668
W0026,2030-03-01,108.02177894287433
W0026,2030-04-01,105.99481901957036
W0026,2030-05-01,104.06946634101645
W0026,2030-06-01,102.11666917769675
W0026,2030-07-01,100.26176162100602
W0026,2030-08-01,98.38041374545767
W0026,2030-09-01,96.534368210776
W0026,2030-10-01,94.78086104523292
W0026,2030-11-01,93.00235894415877
W0026,2030-12-01,91.31300938913267
W0026,2031-01-01,89.59957940421837
W0026,2031-02-01,87.91830088947198
W0026,2031-03-01,86.42685957813615
W0026,2031-04-01,84.8051152157926
W0026,2031-05-01,83.2646654712007
W0026,2031-06-01,81.70225775876361
W0026,2031-07-01,80.21817023159679
W0026,2031-08-01,78.71292812657073
