well_id,month,oil_rate_forecast
W0024,2026-09-01,42.22730648201372
W0024,2026-10-01,40.753498222573974
W0024,2026-11-01,39.33161206933057
W0024,2026-12-01,38.0441071932207
W0024,2027-01-01,36.79664750607905
W0024,2027-02-01,35.62590408865028
W0024,2027-03-01,34.62873097133134
W0024,2027-04-01,33.58587470462644
W0024,2027-05-01,32.632929011971726
W0024,2027-06-01,31.701659944975543
W0024,2027-07-01,30.848114596842247
W0024,2027-08-01,30.011602046932598
W0024,2027-09-01,29.217853138601463
W0024,2027-10-01,28.48744395518651
W0024,2027-11-01,27.768892241714596
W0024,2027-12-01,27.106133151523373
W0024,2028-01-01,26.45267951078882
W0024,2028-02-01,25.829004981043145
W0024,2028-03-01,25.270780272255664
W0024,2028-04-01,24.699299736472586
W0024,2028-05-01,24.169562882307886
W0024,2028-06-01,23.644771293338778
W0024,2028-07-01,23.15747624346066
W0024,2028-08-01,22.6739332690925
W0024,2028-09-01,22.20953326675484
W0024,2028-10-01,21.777301439420786
W0024,2028-11-01,21.347428431595457
W0024,2028-12-01,20.946765561505895
W0024,2029-01-01,20.54774574477616
W0024,2029-02-01,20.16316139999986
W0024,2029-03-01,19.827568421415567
W0024,2029-04-01,19.468399160614997
W0024,2029-05-01,19.132597391673084
W0024,2029-06-01,18.797171250160478
W0024,2029-07-01,18.483219295856912
W0024,2029-08-01,18.16928128134986
W0024,2029-09-01,17.865489197387976
W0024,2029-10-01,17.580706032311802
W0024,2029-11-01,17.295508595456134
W0024,2029-12-01,17.027902829052344
W0024,2030-01-01,16.759661081047412
W0024,2030-02-01,16.499468760261102
W0024,2030-03-01,16.271080945032953
W0024,2030-04-01,16.02525006561858
W0024,2030-05-01,15.79409270204423
W0024,2030-06-01,15.561907949881931
W0024,2030-07-01,15.343412553748573
W0024,2030-08-01,15.12378018219616
W0024,2030-09-01,14.910144603381758
W0024,2030-10-01,14.708884462926738
W0024,2030-11-01,14.50636121906366
W0024,2030-12-01,14.315439912932895
W0024,2031-01-01,14.123193039577167
W0024,2031-02-01,13.935874683088228
W0024,2031-03-01,13.770765972829619
W0024,2031-04-01,13.592324053027946
W0024,2031-05-01,13.423844581452387
W0024,2031-06-01,13.253939631564059
W0024,2031-07-01,13.093428505204782
W0024,2031-08-01,12.931468666221964
