well_id,month,oil_rate_forecast
W0030,2026-09-01,248.52876965390058
W0030,2026-10-01,244.3453950469281
W0030,2026-11-01,240.09653787707086
W0030,2026-12-01,236.05509929807064
W0030,2027-01-01,231.95039904686112
W0030,2027-02-01,227.9170743567672
W0030,2027-03-01,224.33438818639425
W0030,2027-04-01,220.4334963207507
W0030,2027-05-01,216.7230370222231
W0030,2027-06-01,212.9544977262834
W0030,2027-07-01,209.36992834348354
W0030,2027-08-01,205.72925030787846
W0030,2027-09-01,202.15187832617227
W0030,2027-10-01,198.74914541477455
W0030,2027-11-01,195.2931493615495
W0030,2027-12-01,192.00586570393997
W0030,2028-01-01,188.66712675594115
W0030,2028-02-01,185.38644358343737
W0030,2028-03-01,182.36908264009284
W0030,2028-04-01,179.1979145110389
W0030,2028-05-01,176.18155551430513
W0030,2028-06-01,173.1179806774153
W0030,2028-07-01,170.20396251575
W0030,2028-08-01,167.2443310872417
W0030,2028-09-01,164.33616330988437
W0030,2028-10-01,161.5699655924952
W0030,2028-11-01,158.7604678732888
W0030,2028-12-01,156.0881233687277
W0030,2029-01-01,153.37394852648697
W0030,2029-02-01,150.7069692050006
W0030,2029-03-01,148.33796827649346
W0030,2029-04-01,145.7585582985712
W0030,2029-05-01,143.3050691809219
W0030,2029-06-01,140.81317496899487
W0030,2029-07-01,138.44292929891955
W0030,2029-08-01,136.03558205851533
W0030,2029-09-01,133.67009505646107
W0030,2029-10-01,131.4200856869977
W0030,2029-11-01,129.13485634372168
W0030,2029-12-01,126.96118663872392
W0030,2030-01-01,124.75349237630206
W0030,2030-02-01,122.5841866795145
W0030,2030-03-01,120.65725446230923
W0030,2030-04-01,118.55917760414226
W0030,2030-05-01,116.56352361445641
W0030,2030-06-01,114.53663114070545
W0030,2030-07-01,112.60868689344521
W0030,2030-08-01,110.65056404002358
W0030,2030-09-01,108.72649086622751
W0030,2030-10-01,106.89634613576233
W0030,2030-11-01,105.03755367997276
W0030,2030-12-01,103.26950319444971
W0030,2031-01-01,101.47377696069445
W0030,2031-02-01,99.70927650142328
W0030,2031-03-01,98.14192087393917
W0030,2031-04-01,96.4353571754994
W0030,2031-05-01,94.81210365123923
W0030,2031-06-01,93.16344092261205
W0030,2031-07-01,91.59526211431974
W0030,2031-08-01,90.00253620027794
