well_id,month,oil_rate_forecast
W0014,2026-09-01,379.2868350839065
W0014,2026-10-01,375.75422350061467
W0014,2026-11-01,372.30183564549964
W0014,2026-12-01,369.13426787682516
W0014,2027-01-01,366.0239139199164
W0014,2027-02-01,363.06446779014607
W0014,2027-03-01,360.51036346096674
W0014,2027-04-01,357.80377157207516
W0014,2027-05-01,355.2964792241068
W0014,2027-06-01,352.81252966649106
W0014,2027-07-01,350.50464748281655
W0014,2027-08-01,348.2119172109781
W0014,2027-09-01,346.0063265629677
W0014,2027-10-01,343.94930435033814
W0014,2027-11-01,341.89852520274644
W0014,2027-12-01,339.9817821779694
W0014,2028-01-01,338.0669935685339
W0014,2028-02-01,336.2151408259907
W0014,2028-03-01,334.53646418025954
W0014,2028-04-01,332.79620826668423
W0014,2028-05-01,331.1625276556015
W0014,2028-06-01,329.52370373310265
W0014,2028-07-01,327.9829849351409
W0014,2028-08-01,326.43525623610765
W0014,2028-09-01,324.93034066746947
W0014,2028-10-01,323.5127343713966
W0014,2028-11-01,322.08600806241685
W0014,2028-12-01,320.7404936854729
W0014,2029-01-01,319.3848179324761
W0014,2029-02-01,318.06281185864833
W0014,2029-03-01,316.8964303245601
W0014,2029-04-01,315.634435144812
W0014,2029-05-01,314.4413135477932
W0014,2029-06-01,313.23631051737107
W0014,2029-07-01,312.0960753191861
W0014,2029-08-01,310.9435169397242
W0014,2029-09-01,309.8160342161016
W0014,2029-10-01,308.74787152404974
W0014,2029-11-01,307.6669145701993
W0014,2029-12-01,306.64208457757286
W0014,2030-01-01,305.6042505836234
W0014,2030-02-01,304.58714163120203
W0014,2030-03-01,303.6856545942498
W0014,2030-04-01,302.7059601388768
W0014,2030-05-01,301.77564442483856
W0014,2030-06-01,300.83206145459746
W0014,2030-07-01,299.9355183364609
W0014,2030-08-01,299.02567927452947
W0014,2030-09-01,298.1321527445642
W0014,2030-10-01,297.28248355711924
W0014,2030-11-01,296.4195364069978
W0014,2030-12-01,295.5985367660212
W0014,2031-01-01,294.7643035592139
W0014,2031-02-01,293.9440001262246
W0014,2031-03-01,293.21470362862937
W0014,2031-04-01,292.4197649278136
W0014,2031-05-01,291.66262077874745
W0014,2031-06-01,290.892434107229
W0014,2031-07-01,290.1585631866435
W0014,2031-08-01,289.41175131713993
