well_id,month,oil_rate_forecast
W0001,2026-09-01,22.186978695668497
W0001,2026-10-01,21.130886588048433
W0001,2026-11-01,20.12103582886547
W0001,2026-12-01,19.21477527335954
W0001,2027-01-01,18.344539057391156
W0001,2027-02-01,17.535233916713807
W0001,2027-03-01,16.851868054721308
W0001,2027-04-01,16.14334079510726
W0001,2027-05-01,15.501642688381484
W0001,2027-06-01,14.880074900082976
W0001,2027-07-01,14.315386842542763
W0001,2027-08-01,13.766795691683967
W0001,2027-09-01,13.250835763646174
W0001,2027-10-01,12.780136459459843
W0001,2027-11-01,12.321032926018855
W0001,2027-12-01,11.90116679562403
W0001,2028-01-01,11.490674290678161
W0001,2028-02-01,11.10220690309277
W0001,2028-03-01,10.757333158276486
W0001,2028-04-01,10.407112043472322
W0001,2028-05-01,10.085107809880524
W0001,2028-06-01,9.768673564822892
W0001,2028-07-01,9.477189553738434
W0001,2028-08-01,9.190231333960833
W0001,2028-09-01,8.916822248879342
W0001,2028-10-01,8.664321567128017
W0001,2028-11-01,8.415123112897628
W0001,2028-12-01,8.184621345096225
W0001,2029-01-01,7.956790055290101
W0001,2029-02-01,7.7388624190274165
W0001,2029-03-01,7.550053291762817
W0001,2029-04-01,7.349406440885267
W0001,2029-05-01,7.163171021725085
W0001,2029-06-01,6.978476366992593
W0001,2029-07-01,6.806832820165921
W0001,2029-08-01,6.636402732420447
W0001,2029-09-01,6.472647143286537
W0001,2029-10-01,6.32019636199542
W0001,2029-11-01,6.168565861690269
W0001,2029-12-01,6.027250620167466
W0001,2030-01-01,5.886548190878865
W0001,2030-02-01,5.750988348708942
W0001,2030-03-01,5.632755722408013
W0001,2030-04-01,5.506294608350983
W0001,2030-05-01,5.388149697065466
W0001,2030-06-01,5.270238585376949
W0001,2030-07-01,5.159982765987893
W0001,2030-08-01,5.049849126086826
W0001,2030-09-01,4.943400114865993
W0001,2030-10-01,4.843736009651247
W0001,2030-11-01,4.7440592626406834
W0001,2030-12-01,4.650662022698523
W0001,2031-01-01,4.557180911959875
W0001,2031-02-01,4.466647265640958
W0001,2031-03-01,4.387303534128825
W0001,2031-04-01,4.302037522480397
W0001,2031-05-01,4.2219990566503816
W0001,2031-06-01,4.141747589235681
W0001,2031-07-01,4.066365579337668
W0001,2031-08-01,3.990733274987684
