well_id,site_id,month,boe_rate,operating_cost,temperature,pressure
W0009,S002,2025-08-01,165.24746666666667,23026.394,191.83015652173913,6700.317537878788
W0009,S002,2025-09-01,161.9223111111111,17403.571500000002,197.76372045729028,6261.386381949935
W0009,S002,2025-10-01,155.83488440860214,16669.510483870967,192.50259057971013,6412.408554876429
W0009,S002,2025-11-01,147.96169444444442,15929.874333333333,196.40552115173475,6306.4755342556
W0009,S002,2025-12-01,140.31866666666667,15339.569838709676,191.61032281705556,6504.55616020921
W0009,S002,2026-01-01,134.94521774193547,14753.610322580646,198.23608499617492,7039.899825760232
W0009,S002,2026-02-01,129.0750476190476,14207.946785714286,194.02077156603747,6539.665795936853
W0009,S002,2026-03-01,128.06048924731184,13958.122903225807,198.7054655398657,6302.632628891474
W0009,S002,2026-04-01,121.80598333333333,13521.606666666667,192.84955531400965,6253.119321678744
W0009,S002,2026-05-01,120.6820752688172,13228.704516129033,191.1497471949509,6537.028478962132
W0009,S002,2026-06-01,115.52243333333332,12714.053166666667,195.2610177755819,6327.352024184783
W0009,S002,2026-07-01,110.16533333333334,12219.252903225808,212.79462588189043,6489.62264745633
W0009,S002,2026-08-01,109.77599358974359,12388.529038461538,197.43255908267457,6518.577078326112
W0011,S002,2025-08-01,0.0,0.0,92.90832789855072,90.39523586956521
W0011,S002,2025-09-01,0.0,0.0,86.92553941589811,101.92458348704436
W0011,S002,2025-10-01,0.0,0.0,87.12511132766252,99.59586132538568
W0011,S002,2025-11-01,0.0,0.0,86.46231340305226,103.52545552536232
W0011,S002,2025-12-01,0.0,0.0,84.91982728494624,104.1321035291555
W0011,S002,2026-01-01,0.0,0.0,85.29818365899528,97.34669453918568
W0011,S002,2026-02-01,0.0,0.0,86.00240307971013,99.52964424818842
W0011,S002,2026-03-01,0.0,0.0,89.48584027954864,101.3813355539972
W0011,S002,2026-04-01,0.0,0.0,84.852979314888,101.27485627470355
W0011,S002,2026-05-01,0.0,0.0,87.54064697288453,100.17749611118194
W0011,S002,2026-06-01,0.0,0.0,85.24071911506368,103.42886449275362
W0011,S002,2026-07-01,0.0,0.0,87.59275531790556,100.44827410323431
W0011,S002,2026-08-01,0.0,0.0,86.05025099130943,106.80938051712779
W0016,S002,2025-08-01,144.1552,20248.622,192.5661938405797,6080.898823913043
W0016,S002,2025-09-01,145.586225,15732.438166666667,193.53839977492314,6562.004842083882
W0016,S002,2025-10-01,141.75726612903225,15263.312741935484,198.13224549188539,6293.332084940393
W0016,S002,2025-11-01,134.71577222222223,14591.362,192.19697579325867,6523.511671585419
W0016,S002,2025-12-01,128.79401612903226,13871.115967741935,197.0715582632071,6639.9457113691005
W0016,S002,2026-01-01,126.72975,13774.53129032258,212.89440982594428,6150.294603757597
W0016,S002,2026-02-01,122.0111369047619,13269.13392857143,204.16774572393186,6213.935586427159
W0016,S002,2026-03-01,117.86893010752688,12801.837741935486,194.83076057206,6375.792500366569
W0016,S002,2026-04-01,113.85831666666667,12496.174166666666,198.5848848731884,6144.553551855512
W0016,S002,2026-05-01,110.3925,12081.423870967743,195.35985684952612,6415.202580209529
W0016,S002,2026-06-01,105.81913888888889,11681.535833333333,200.47723182641633,6681.1895388943785
W0016,S002,2026-07-01,103.18522043010753,11322.33306451613,193.06932251955033,6228.008237608377
W0016,S002,2026-08-01,98.05333974358975,11114.755961538463,200.47635776135095,6368.614778139886
W0025,S002,2025-08-01,151.1891,20612.738,222.46775543478262,6201.856980270092
W0025,S002,2025-09-01,145.64129999999997,15869.494666666667,231.53710984299516,6294.733036231884
W0025,S002,2025-10-01,142.62816666666666,15142.942903225807,228.95496844319774,6416.543234805984
W0025,S002,2025-11-01,130.55896111111113,14275.802,220.6394426767677,6618.840254619566
W0025,S002,2025-12-01,125.72978763440861,13730.269193548387,220.89168388743676,6555.812774735434
W0025,S002,2026-01-01,119.60311559139785,13215.83548387097,217.34266366239535,6443.889025428727
W0025,S002,2026-02-01,118.63129166666667,12931.773928571429,230.61019454639563,6702.58485440782
W0025,S002,2026-03-01,114.76559139784948,12513.809354838708,229.59130091057844,6678.390742987377
W0025,S002,2026-04-01,110.79180555555556,12157.465166666667,218.1124359326965,6542.751230760242
W0025,S002,2026-05-01,108.1587446236559,11767.449193548387,223.57473249766247,6571.816271213183
W0025,S002,2026-06-01,104.99228333333333,11573.769666666667,217.28411935660958,6670.808962862318
W0025,S002,2026-07-01,101.8021935483871,11177.581129032258,223.78696517064049,6373.313169955161
W0025,S002,2026-08-01,97.42072756410256,10907.572884615385,216.11521186015074,6902.3167061385175
W0038,S002,2025-08-01,0.0,0.0,85.10047898550724,105.44799275362318
W0038,S002,2025-09-01,0.0,0.0,84.95412464866052,103.46935641469038
W0038,S002,2025-10-01,0.0,0.0,86.81578789738195,99.53003716690043
W0038,S002,2025-11-01,0.0,0.0,90.74894544905577,103.29568967391305
W0038,S002,2025-12-01,0.0,0.0,85.49466675432446,100.24455268020314
W0038,S002,2026-01-01,0.0,0.0,90.09133109483435,99.87476041799482
W0038,S002,2026-02-01,0.0,0.0,85.54153260281386,113.97501138716356
W0038,S002,2026-03-01,0.0,0.0,86.71865331080794,108.9923564112372
W0038,S002,2026-04-01,0.0,0.0,85.88744825977163,98.51376769323672
W0038,S002,2026-05-01,0.0,0.0,87.01756714586254,101.55460257820137
W0038,S002,2026-06-01,0.0,0.0,85.49190598924022,101.97947699275363
W0038,S002,2026-07-01,0.0,0.0,85.61947323819238,109.13476896595691
W0038,S002,2026-08-01,0.0,0.0,86.18314544694437,100.36725910864499
