well_id,month,oil_rate_forecast
W0040,2026-09-01,153.9529481441228
W0040,2026-10-01,149.8097046301938
W0040,2026-11-01,145.64545983456978
W0040,2026-12-01,141.7257907835058
W0040,2027-01-01,137.78625370535224
W0040,2027-02-01,133.95622353199857
W0040,2027-03-01,130.58843057087785
W0040,2027-04-01,126.95847754275984
W0040,2027-05-01,123.54172006560107
W0040,2027-06-01,120.10764372039203
W0040,2027-07-01,116.87525863466652
W0040,2027-08-01,113.62648922799097
W0040,2027-09-01,110.4680255282503
W0040,2027-10-01,107.49506571868052
W0040,2027-11-01,104.50703656346384
W0040,2027-12-01,101.69450128269646
W0040,2028-01-01,98.86770981642636
W0040,2028-02-01,96.11949437975191
W0040,2028-03-01,93.61778254873931
W0040,2028-04-01,91.01549879643655
W0040,2028-05-01,88.56605319726006
W0040,2028-06-01,86.10419184223947
W0040,2028-07-01,83.7869213075872
W0040,2028-08-01,81.45790498631257
W0040,2028-09-01,79.19362809024982
W0040,2028-10-01,77.06233742147478
W0040,2028-11-01,74.92024366118676
W0040,2028-12-01,72.90396002952662
W0040,2029-01-01,70.87745625425336
W0040,2029-02-01,68.90728219503627
W0040,2029-03-01,67.17488524807744
W0040,2029-04-01,65.30763197002071
W0040,2029-05-01,63.55004680228372
W0040,2029-06-01,61.783552782238374
W0040,2029-07-01,60.12080904784238
W0040,2029-08-01,58.44963719359488
W0040,2029-09-01,56.82491872982304
W0040,2029-10-01,55.29562374480815
W0040,2029-11-01,53.75857706524832
W0040,2029-12-01,52.311804697439484
W0040,2030-01-01,50.857698336101215
W0040,2030-02-01,49.444012207975405
W0040,2030-03-01,48.20094104730195
W0040,2030-04-01,46.86110452536885
W0040,2030-05-01,45.599959705739565
W0040,2030-06-01,44.332422391717195
W0040,2030-07-01,43.13933048002122
W0040,2030-08-01,41.94019102066713
W0040,2030-09-01,40.77438391612114
W0040,2030-10-01,39.677047363022425
W0040,2030-11-01,38.5741481798975
W0040,2030-12-01,37.53602568868873
W0040,2031-01-01,36.49264028635053
W0040,2031-02-01,35.47825818263616
W0040,2031-03-01,34.58629983759861
W0040,2031-04-01,33.6249080808463
W0040,2031-05-01,32.71998108861378
W0040,2031-06-01,31.810467199748828
W0040,2031-07-01,30.954371168044897
W0040,2031-08-01,30.093935754201304
