well_id,site_id,month,boe_rate,operating_cost,temperature,pressure
W0003,S007,2025-08-01,351.4164333333333,19906.022,233.01155,6370.817381818182
W0003,S007,2025-09-01,353.4125055555556,16602.675666666666,217.14307452514274,6371.990831858962
W0003,S007,2025-10-01,338.85726344086027,15920.730967741934,231.72638009477666,6403.857402816737
W0003,S007,2025-11-01,327.40967222222224,15428.004333333334,218.52166859354415,6759.284189657444
W0003,S007,2025-12-01,313.6533037634409,14776.787741935483,218.10563711005568,6523.744881019168
W0003,S007,2026-01-01,306.7439220430108,14472.100483870967,228.1419334969612,6274.8013726305835
W0003,S007,2026-02-01,303.08055357142854,14391.219464285716,216.5070092844203,6661.618829357237
W0003,S007,2026-03-01,292.6264274193548,13842.883870967742,224.74432167484807,6743.864816728824
W0003,S007,2026-04-01,280.7737611111111,13380.657000000001,233.28968986056213,6655.733904830919
W0003,S007,2026-05-01,274.6233870967742,13032.120322580644,230.0732574748183,6628.571291103532
W0003,S007,2026-06-01,264.1410222222222,12569.840999999999,224.1877813735178,6381.559506609574
W0003,S007,2026-07-01,265.5614946236559,12627.450967741936,221.5078991191721,6452.220151515152
W0003,S007,2026-08-01,255.07683653846155,12164.908076923077,219.66065809643257,6619.239434817447
W0004,S007,2025-08-01,0.0,0.0,84.34900760869564,100.48108876811594
W0004,S007,2025-09-01,0.0,0.0,85.79154069342492,100.33552355072464
W0004,S007,2025-10-01,0.0,0.0,85.36615210484933,98.19055896978197
W0004,S007,2025-11-01,0.0,0.0,85.84013621580715,106.1776070514932
W0004,S007,2025-12-01,0.0,0.0,87.20784333466908,101.34734347241701
W0004,S007,2026-01-01,0.0,0.0,89.26982056717242,103.10142056610991
W0004,S007,2026-02-01,0.0,0.0,85.7128979154903,98.16960326969227
W0004,S007,2026-03-01,0.0,0.0,84.68846476157083,100.45932415582898
W0004,S007,2026-04-01,0.0,0.0,90.2652027173913,105.18350162220027
W0004,S007,2026-05-01,0.0,0.0,84.8647747141825,101.62575525946704
W0004,S007,2026-06-01,0.0,0.0,84.94276668588054,98.72407884003074
W0004,S007,2026-07-01,0.0,0.0,85.14264657444006,105.17903999851248
W0004,S007,2026-08-01,0.0,0.0,86.49901525919732,99.47080639062025
W0018,S007,2025-08-01,415.4579,23531.498,208.4269663043478,6044.624065217392
W0018,S007,2025-09-01,405.95143611111115,19068.111666666668,198.54443051751994,6717.776506024923
W0018,S007,2025-10-01,390.17419623655917,18330.562096774196,192.14082092842875,6222.982024068702
W0018,S007,2025-11-01,378.69136944444443,17772.569499999998,201.13658358311375,6271.35491610123
