well_id,month,oil_rate_forecast
W0035,2026-09-01,272.35223780950264
W0035,2026-10-01,268.07078116740917
W0035,2026-11-01,263.7478683438844
W0035,2026-12-01,259.6595019854291
W0035,2027-01-01,255.53021014937104
W0035,2027-02-01,251.49498091681957
W0035,2027-03-01,247.92879167002337
W0035,2027-04-01,244.06498681744665
W0035,2027-05-01,240.40798237248038
W0035,2027-06-01,236.71154371258817
W0035,2027-07-01,233.2119020732808
W0035,2027-08-01,229.6734804683447
W0035,2027-09-01,226.211985734
W0035,2027-10-01,222.9333513427334
W0035,2027-11-01,219.61696067751336
W0035,2027-12-01,216.47488688038462
W0035,2028-01-01,213.29575278544058
W0035,2028-02-01,210.1835320486801
W0035,2028-03-01,207.3310561579644
W0035,2028-04-01,204.34320484849084
W0035,2028-05-01,201.51051628115584
W0035,2028-06-01,198.6425324718079
W0035,2028-07-01,195.92279150606316
W0035,2028-08-01,193.16846768410886
W0035,2028-09-01,190.4696534138311
W0035,2028-10-01,187.90938130934964
W0035,2028-11-01,185.31559716805134
W0035,2028-12-01,182.85437227856804
W0035,2029-01-01,180.360340049327
W0035,2029-02-01,177.91508329935365
W0035,2029-03-01,175.7473564225862
W0035,2029-04-01,173.39153933324081
W0035,2029-05-01,171.15484414023493
W0035,2029-06-01,168.88705668627586
W0035,2029-07-01,166.73346360181432
W0035,2029-08-01,164.54945612906326
W0035,2029-09-01,162.40647772479696
W0035,2029-10-01,160.3707493049653
W0035,2029-11-01,158.30560968875426
W0035,2029-12-01,156.3434147591121
W0035,2030-01-01,154.3524600890266
W0035,2030-02-01,152.39787338682063
W0035,2030-03-01,150.66298070950447
W0035,2030-04-01,148.77524642110322
W0035,2030-05-01,146.98072131919767
W0035,2030-06-01,145.158998618112
W0035,2030-07-01,143.42689090880185
W0035,2030-08-01,141.66819541598545
W0035,2030-09-01,139.9404396884886
W0035,2030-10-01,138.2972102902902
W0035,2030-11-01,136.62828906303417
W0035,2030-12-01,135.04072507345177
W0035,2031-01-01,133.42804740569045
W0035,2031-02-01,131.8430046369174
W0035,2031-03-01,130.43459350897305
W0035,2031-04-01,128.9004595145773
W0035,2031-05-01,127.44047392039654
W0035,2031-06-01,125.95675111222009
W0035,2031-07-01,124.54449961666573
W0035,2031-08-01,123.10904498540634
