well_id,month,oil_rate_forecast
W0006,2026-09-01,392.8783784299682
W0006,2026-10-01,389.367003219385
W0006,2026-11-01,385.9065898477812
W0006,2026-12-01,382.70731420289115
W0006,2027-01-01,379.5437733352159
W0006,2027-02-01,376.51398186613505
W0006,2027-03-01,373.8840981130021
W0006,2027-04-01,371.08236069632335
W0006,2027-05-01,368.47364725278925
W0006,2027-06-01,365.87695121139495
W0006,2027-07-01,363.45364745837435
W0006,2027-08-01,361.0363377475113
W0006,2027-09-01,358.7018100577661
W0006,2027-10-01,356.5167002366268
W0006,2027-11-01,354.3308793287154
W0006,2027-12-01,352.28145197398834
W0006,2028-01-01,350.2280244412892
W0006,2028-02-01,348.2364381404446
W0006,2028-03-01,346.4264060373565
W0006,2028-04-01,344.54537817770176
W0006,2028-05-01,342.7753842568261
W0006,2028-06-01,340.9958615662801
W0006,2028-07-01,339.31933489612055
W0006,2028-08-01,337.63181271952413
W0006,2028-09-01,335.98780717814947
W0006,2028-10-01,334.43639152199927
W0006,2028-11-01,332.8723242177698
W0006,2028-12-01,331.3948854225503
W0006,2029-01-01,329.90398358418423
W0006,2029-02-01,328.44793011557823
W0006,2029-03-01,327.16153188782647
W0006,2029-04-01,325.7678739109824
W0006,2029-05-01,324.44858308247535
W0006,2029-06-01,323.1145210329298
W0006,2029-07-01,321.85068403825096
W0006,2029-08-01,320.57175695459966
W0006,2029-09-01,319.31929216383287
W0006,2029-10-01,318.13150604556614
W0006,2029-11-01,316.92831265634567
W0006,2029-12-01,315.78651951847854
W0006,2030-01-01,314.6291954660992
W0006,2030-02-01,313.49398566920246
W0006,2030-03-01,312.48701492053965
W0006,2030-04-01,311.39184188690956
W0006,2030-05-01,310.3510707260511
W0006,2030-06-01,309.2946801470653
W0006,2030-07-01,308.2902430047076
W0006,2030-08-01,307.2702169221135
W0006,2030-09-01,306.2678135342146
W0006,2030-10-01,305.31401248750257
W0006,2030-11-01,304.3447207166883
W0006,2030-12-01,303.422009253856
W0006,2031-01-01,302.48389982175115
W0006,2031-02-01,301.5609492984623
W0006,2031-03-01,300.7399813484959
W0006,2031-04-01,299.8446868606471
W0006,2031-05-01,298.99154644251826
W0006,2031-06-01,298.12330615101814
W0006,2031-07-01,297.29563392081735
W0006,2031-08-01,296.4530025641032
