well_id,month,oil_rate_forecast
W0015,2026-09-01,43.95890086452468
W0015,2026-10-01,42.311981861022566
W0015,2026-11-01,40.714024544025435
W0015,2026-12-01,39.259830868626196
W0015,2027-01-01,37.844691213951634
W0015,2027-02-01,36.51143003548069
W0015,2027-03-01,35.372196929626796
W0015,2027-04-01,34.17749528203407
W0015,2027-05-01,33.08314097755858
W0015,2027-06-01,32.01150097397403
W0015,2027-07-01,31.02764661228781
W0015,2027-08-01,30.062119883913414
W0015,2027-09-01,29.144971107173255
W0015,2027-10-01,28.30035278703334
W0015,2027-11-01,27.469010625639687
W0015,2027-12-01,26.70199356379516
W0015,2028-01-01,25.945685901759447
W0015,2028-02-01,25.223931359078232
W0015,2028-03-01,24.578109167352796
W0015,2028-04-01,23.917253200154576
W0015,2028-05-01,23.305047320157236
W0015,2028-06-01,22.699017792916422
W0015,2028-07-01,22.13679141106305
W0015,2028-08-01,21.57946024541848
W0015,2028-09-01,21.044807378046148
W0015,2028-10-01,20.54780326851053
W0015,2028-11-01,20.054169580536332
W0015,2028-12-01,19.594732587227764
W0015,2029-01-01,19.13786809080864
W0015,2029-02-01,18.69823996767641
W0015,2029-03-01,18.315228823695488
W0015,2029-04-01,17.90599104194677
W0015,2029-05-01,17.524058736787214
W0015,2029-06-01,17.143253923260495
W0015,2029-07-01,16.78750175558162
W0015,2029-08-01,16.432454702829936
W0015,2029-09-01,16.089574908806842
W0015,2029-10-01,15.768801225915544
W0015,2029-11-01,15.448224284314486
W0015,2029-12-01,15.148053471311048
W0015,2030-01-01,14.84781147212878
W0015,2030-02-01,14.557220186493181
W0015,2030-03-01,14.302690658678818
W0015,2030-04-01,14.029309298419793
W0015,2030-05-01,13.772822534627764
W0015,2030-06-01,13.515779232902695
W0015,2030-07-01,13.27444377735293
W0015,2030-08-01,13.032411327142107
W0015,2030-09-01,12.797542657171041
W0015,2030-10-01,12.576796504254448
W0015,2030-11-01,12.355187060810795
W0015,2030-12-01,12.146766781543974
W0015,2031-01-01,11.937397808703663
W0015,2031-02-01,11.73389089857607
W0015,2031-03-01,11.554928686952938
W0015,2031-04-01,11.361963823396277
W0015,2031-05-01,11.180211309484482
W0015,2031-06-01,10.997363796056305
W0015,2031-07-01,10.825044034856909
W0015,2031-08-01,10.651590791813078
