well_id,month,oil_rate_forecast
W0027,2026-09-01,215.57556493246275
W0027,2026-10-01,212.015969924017
W0027,2026-11-01,208.39945828136143
W0027,2026-12-01,204.95835595770612
W0027,2027-01-01,201.4622316592108
W0027,2027-02-01,198.02574351477523
W0027,2027-03-01,194.97223079371545
W0027,2027-04-01,191.6464477327392
W0027,2027-05-01,188.48197295394166
W0027,2027-06-01,185.26689934603905
W0027,2027-07-01,182.20776434544823
W0027,2027-08-01,179.09971485471084
W0027,2027-09-01,176.04468180664009
W0027,2027-10-01,173.13782501404637
W0027,2027-11-01,170.1844885965273
W0027,2027-12-01,167.37439590372287
W0027,2028-01-01,164.51937081365094
W0027,2028-02-01,161.71304610504487
W0027,2028-03-01,159.1311273165286
W0027,2028-04-01,156.41671407379263
W0027,2028-05-01,153.8339562089751
W0027,2028-06-01,151.2099009369639
W0027,2028-07-01,148.71311844763372
W0027,2028-08-01,146.1764132712463
W0027,2028-09-01,143.68297862705546
W0027,2028-10-01,141.31048137009407
W0027,2028-11-01,138.9000486792679
W0027,2028-12-01,136.60652758266514
W0027,2029-01-01,134.27633384941979
W0027,2029-02-01,131.98588801903358
W0027,2029-03-01,129.9506982085339
W0027,2029-04-01,127.73403806569476
W0027,2029-05-01,125.62489107166478
W0027,2029-06-01,123.48201952475276
W0027,2029-07-01,121.44308220450364
W0027,2029-08-01,119.37154295602058
W0027,2029-09-01,117.33533951975646
W0027,2029-10-01,115.39789666719693
W0027,2029-11-01,113.42947472901331
W0027,2029-12-01,111.55652581080199
W0027,2030-01-01,109.65362904003457
W0027,2030-02-01,107.78319141528324
W0027,2030-03-01,106.1212024731058
W0027,2030-04-01,104.31102011415082
W0027,2030-05-01,102.58863576812828
W0027,2030-06-01,100.8387110515613
W0027,2030-07-01,99.1736617157364
W0027,2030-08-01,97.48198876228352
W0027,2030-09-01,95.81917193810868
W0027,2030-10-01,94.23700556147983
W0027,2030-11-01,92.62954083454773
W0027,2030-12-01,91.10004184758918
W0027,2031-01-01,89.5460866422125
W0027,2031-02-01,88.0186384083561
W0027,2031-03-01,86.66141478811353
W0027,2031-04-01,85.18317253657732
W0027,2031-05-01,83.77662842507704
W0027,2031-06-01,82.3475940981491
W0027,2031-07-01,80.9878712157834
W0027,2031-08-01,79.60640677231001
